id,url1,name,recommend,reader,author,translator,label,date,year,price,pages,printing,state
474,http://www.ituring.com.cn/book/849,统计思维：程序员数学之概率统计,25,29200,AllenB.Downey(作者), 张建锋 陈钢(译者) ,统计 数据分析 统计思维 ,2013/5/31,2013,29,160,黑白,暂时缺货
602,http://www.ituring.com.cn/book/1445,Java性能权威指南,21,29200,ScottOaks(作者),柳飞 陆明刚 臧秀涛(译者) ,Java 性能优化 ,2016/3/18,2016,79,328,黑白,上市销售
86,http://www.ituring.com.cn/book/908,每个人都会死 但我总以为自己不会,23,29000,ThomasCathcart DanielKlein(作者), 胡燕娟(译者) ,科普 哲学 ,2013/10/14,2013,32,206,,上市销售
253,http://www.ituring.com.cn/book/1193,数据科学实战,14,29000,RachelSchutt CathyO;Neil(作者),冯凌秉 王群锋(译者) ,机器学习 大数据 数据分析 可视化 数据科学 ,2015/3/5,2015,79,316,黑白,上市销售
379,http://www.ituring.com.cn/book/1526,精通iOS开发（第7版）,4,28800,DavidMark JackNutting KimTopley FredrikOlsson JeffLaMarche(作者),周庆成 邓强 武海峰  蒋振华(译者) ,程序设计 移动开发 ios swift ,2015/9/28,2015,118,584,黑白,上市销售
514,http://www.ituring.com.cn/book/1073,代码的未来,55,28800,松本行弘(作者),周自恒(译者) ,ruby 松本行弘 云计算 编程语言 大数据 ,2013/5/28,2013,79,368,黑白,暂时缺货
748,http://www.ituring.com.cn/book/1552,Python网络编程（第3版）,21,28800,[美]BrandonRhodes [美]JohnGoerzen(作者), 诸豪文(译者) ,python 网络编程 web应用开发 ,2016/9/18,2016,79,345,单色,上市销售
868,http://www.ituring.com.cn/book/1811,图解设计模式,20,28600,结城浩(作者),杨文轩(译者) ,Java 设计模式 图解 gof ,2016/12/5,2016,79,396,黑白,上市销售
844,http://www.ituring.com.cn/book/1792,2016图灵图书目录,10,28500,,,图书目录 图灵图书 2016 ,2016/1/5,2016,,64,彩色,上市销售
580,http://www.ituring.com.cn/book/171,Linux程序设计(第4版),15,28400,NeilMatthew RichardStones(作者), 宋健建  陈健(译者) ,linux unix ,2010/5/20,2010,99,660,,上市销售
367,http://www.ituring.com.cn/book/1442,JavaScript快速全栈开发,15,27900,AzatMardanov(作者),,javascript 全栈开发 ,2014/12/19,2014,49,204,黑白,上市销售
341,http://www.ituring.com.cn/book/1613,学习JavaScript数据结构与算法,27,27800,LoianeGroner(作者),孙晓博 邓钢 吴双 陈迪 袁源(译者) ,javascript 数据结构 算法 ,2015/10/9,2015,39,172,黑白,暂时缺货
29,http://www.ituring.com.cn/book/1200,深入理解C#（第3版）,31,27700,JonSkeet(作者),姚琪琳(译者) ,c# ,2014/3/26,2014,99,512,黑白,上市销售
138,http://www.ituring.com.cn/book/852,Java性能优化权威指南,36,27700,CharlieHunt BinuJohn(作者),柳飞 陆明刚(译者) ,Java 性能 ,2014/3/5,2014,109,540,黑白,上市销售
371,http://www.ituring.com.cn/book/1049,Node.js开发指南,24,27700,"""BYVoid(作者)",,web设计 node web编程 ,2012/7/6,2012,45,200,,暂时缺货
422,http://www.ituring.com.cn/book/955,学习正则表达式,29,27700,MichaelFitzgerald(作者),王热宇(译者) ,正则表达式 o&#39;reilly ,2013/4/7,2013,35,140,黑白,暂时缺货
481,http://www.ituring.com.cn/book/885,黑客攻防技术宝典：Web实战篇（第2版）,15,27700,MarcusPinto DafyddStuttard(作者),石华耀 傅志红(译者) ,安全 web安全 黑客攻防 ,2012/6/28,2012,99,625,,上市销售
918,http://www.ituring.com.cn/book/1732,挑战编程技能：57道程序员功力测试题,16,27700,[美]BrianP.Hogan(作者),臧秀涛(译者) ,程序设计 编程技能 ,2017/2/14,2017,39,136,黑白,上市销售
548,http://www.ituring.com.cn/book/1687,数据科学入门,19,27500,JoelGrus(作者), 高蓉  韩波(译者) ,数据挖掘 大数据 数据分析 数据科学 ,2016/3/21,2016,69,304,黑白,上市销售
394,http://www.ituring.com.cn/book/131,普林斯顿微积分读本,27,27400,AdrianBanner(作者), 杨爽  赵晓婷  高璞(译者) ,微积分 数学 ,2010/8/16,2010,95,672,,暂时缺货
50,http://www.ituring.com.cn/book/1133,互联网思维的企业（入选中国好书榜）,7,27300,DaveGray ThomasVanderWal(作者), 张玳(译者) ,社会化媒体 营销 管理 o&#39;reilly 企业模式 ,2014/5/5,2014,59,300,黑白,上市销售
561,http://www.ituring.com.cn/book/764,LinuxShell脚本攻略,11,27300,SarathLakshman(作者),门佳(译者) ,操作系统 linux 程序设计 shell ,2011/11/28,2011,49,272,,暂时缺货
829,http://www.ituring.com.cn/book/1675,数学女孩,25,27300,结城浩(作者), 朱一飞(译者) ,数学 数学女孩 ,2015/12/10,2015,42,336,黑白,上市销售
307,http://www.ituring.com.cn/book/1136,程序是怎样跑起来的,35,27200,矢泽久雄(作者), 李逢俊(译者) ,计算机工作基本原理 组成原理 ,2015/4/13,2015,39,272,双色,上市销售
517,http://www.ituring.com.cn/book/1046,精通C#（第6版）,16,27200,AndrewTroelsen(作者), 姚琪琳、朱晔、肖逵、张大磊、王少葵、范睿等译(译者) ,程序设计 .net c# ,2013/7/11,2013,159,1228,黑白,上市销售
737,http://www.ituring.com.cn/book/1126,数据可视化实战：使用D3设计交互式图表,16,27200,ScottMurray(作者),李松峰(译者) ,数据可视化 数据分析 o&#39;reilly ,2013/6/24,2013,59,248,黑白,暂时缺货
705,http://www.ituring.com.cn/book/1817,响应式Web设计：HTML5和CSS3实战（第2版）,12,27100,[英]BenFrain(作者), 奇舞团(译者) ,web设计 html5 css web开发 ,2017/1/18,2017,59,232,黑白,上市销售
38,http://www.ituring.com.cn/book/931,HTML5权威指南（迄今为止最全面详实的网页设计参考书）,21,27000,AdamFreeman(作者), 谢廷晟 牛化成  刘美英(译者) ,javascript html5 css 设计 ,2013/12/24,2013,129,848,黑白,上市销售
208,http://www.ituring.com.cn/book/1147,深入理解C指针（C/C++程序员进阶必备 透彻理解指针与内存管理）,19,27000,RichardReese(作者),陈晓亮(译者) ,指针 C语言 ,2014/2/26,2014,45,204,黑白,上市销售
257,http://www.ituring.com.cn/book/1115,只是为了好玩：Linux之父林纳斯自传,41,27000,LinusTorvalds DavidDiamond(作者),陈少芸(译者) ,linux 故事 linus 人物传记 ,2014/8/12,2014,49,280,黑白,上市销售
635,http://www.ituring.com.cn/book/103,与孩子一起学编程,12,27000,WarrenSande CarterSande(作者), 苏金国(译者) ,python 编程 jolt大奖 儿童教育 儿童读物 ,2010/11/10,2010,65,408,,暂时缺货
161,http://www.ituring.com.cn/book/1649,七周七并发模型,27,26900,PaulButcher(作者), 黄炎(译者) ,程序设计 并发 并发模型 ,2015/3/24,2015,49,244,黑白,上市销售
59,http://www.ituring.com.cn/book/1199,HTML5与CSS3基础教程（第8版）【Web开发百万级畅销图书 零起点轻松掌握HTML5和CSS3】,20,26800,ElizabethCastro BruceHyslop(作者), 望以文(译者) ,css html 响应式web设计 ,2014/5/5,2014,69,436,黑白,上市销售
290,http://www.ituring.com.cn/book/1580,一步步搭建物联网系统,31,26700,"""PhodalHuang(作者)",,独立电子书 物联网 ,2014/11/25,2014,,,,上市销售
904,http://www.ituring.com.cn/book/1379,黑客攻防技术宝典：浏览器实战篇,15,26600,WadeAlcorn ChristianFrichot MicheleOrr;(作者), 奇舞团(译者) ,网络安全 黑客攻防 浏览器 ,2016/10/10,2016,109,496,黑白,上市销售
925,http://www.ituring.com.cn/book/2070,Web开发权威指南,18,26500,ChrisAquino ToddGandee(作者), 奇舞团(译者) ,,2017/9/18,2017,99,414,单色,上市销售
322,http://www.ituring.com.cn/book/1558,Spark快速大数据分析,22,26300,HoldenKarau AndyKonwinski PatrickWendell MateiZaharia(作者),王道远(译者) ,大数据 数据分析 Spark ,2015/10/9,2015,59,232,黑白,上市销售
418,http://www.ituring.com.cn/book/1707,AppInventor编程实例及指南,11,26200,DavidWolber HalAbelson EllenSpertus LizLooney(作者),金从军(译者) ,独立电子书 app-inventor ,2015/7/16,2015,,372,彩色,上市销售
375,http://www.ituring.com.cn/book/727,松本行弘的程序世界,23,26100,松本行弘(作者), 柳德燕  李黎明  夏倩  张文旭(译者) ,程序设计 ruby 编程思想 ,2011/9/1,2011,75,404,,暂时缺货
436,http://www.ituring.com.cn/book/1448,Java8函数式编程,14,26000,RichardWarburton(作者),王群锋(译者) ,Java 函数式编程 lambda 函数式 ,2015/3/30,2015,39,148,黑白,上市销售
936,http://www.ituring.com.cn/book/1810,明解C语言：中级篇,22,26000,[日]柴田望洋(作者), 丁灵(译者) ,C语言 ,2017/9/14,2017,89,334,双色,上市销售
113,http://www.ituring.com.cn/book/1361,HTML5秘籍（第2版）,14,25900,MatthewMacDonald(作者),李松峰 朱巍 刘帅(译者) ,javascript html5 css html ,2015/3/30,2015,89,420,黑白,上市销售
437,http://www.ituring.com.cn/book/1180,Cocos2d-x高级开发教程：制作自己的《捕鱼达人》,12,25800,"""火烈鸟网络科技(作者)",,cocos2d-x 游戏 捕鱼达人 ,2013/6/5,2013,59,316,黑白,上市销售
187,http://www.ituring.com.cn/book/1113,算法帝国（入选中国好书榜）,23,25700,克里斯托弗?斯坦纳(作者),李筱莹(译者) ,算法 故事 ,2014/5/19,2014,49,232,黑白,上市销售
305,http://www.ituring.com.cn/book/1489,全端Web开发：使用JavaScript与Java,19,25600,CasimirSaternos(作者),王群锋 杜欢(译者) ,javascript Java web开发 ,2015/7/28,2015,59,220,黑白,上市销售
588,http://www.ituring.com.cn/book/1671,明解C语言（第3版）：入门篇,23,25500,[日]柴田望洋(作者),管杰 罗勇 杜晓静(译者) ,C语言 ,2015/11/23,2015,79,416,双色,上市销售
591,http://www.ituring.com.cn/book/855,Node即学即用,15,25500,TomHughes-Croucher MikeWilson(作者),郑达韡(译者) ,o&#39;reilly node ,2013/1/20,2013,39,164,,暂时缺货
816,http://www.ituring.com.cn/book/1925,单核工作法图解：事多到事少 拖延变高效,14,25400,StaffanNoteberg(作者),大胖(译者) ,效率 时间管理 敏捷开发 ,2017/10/17,2017,39,171,四色,上市销售
293,http://www.ituring.com.cn/book/1249,Web应用安全权威指南,23,25300,徳丸浩(作者),赵文 刘斌(译者) ,web安全 ,2014/9/28,2014,79,400,黑白,上市销售
199,http://www.ituring.com.cn/book/1629,iOS开发指南：从零基础到AppStore上架（第3版）,7,25200,"""关东升(作者)",,objective-c ios swift ,2015/4/23,2015,99,672,黑白,上市销售
310,http://www.ituring.com.cn/book/1263,C++程序设计：现代方法,17,25200,F.AlexanderAllain(作者),赵守彬 陈园军 马兴旺(译者) ,c++ 编程 ,2014/8/5,2014,69,380,黑白,暂时缺货
434,http://www.ituring.com.cn/book/1680,码农&#183;HelloNode（第18期）,10,25200,图灵社区出品(作者),,程序员 node 码农 全栈开发 ,2015/5/14,2015,,142,,上市销售
404,http://www.ituring.com.cn/book/822,PHP与MySQL动态网站开发（第4版）,12,25100,LarryUllman(作者), 杜凯  陈宗斌(译者) ,php mysql ,2012/12/31,2012,99,632,黑白,暂时缺货
489,http://www.ituring.com.cn/book/1491,函数式编程思维,24,25100,NealFord(作者),郭晓刚(译者) ,编程 函数式编程 函数式 ,2015/9/2,2015,49,164,黑白,上市销售
819,http://www.ituring.com.cn/book/1186,MySQL与MariaDB学习指南,19,25000,RussellJ.T.Dyer(作者), 袁志鹏(译者) ,数据库 mysql dba mariadb database ,2016/10/21,2016,79,308,黑白,上市销售
92,http://www.ituring.com.cn/book/1266,逆向工程核心原理,19,24700,李承远(作者),武传海(译者) ,逆向工程 韩语 ,2014/5/4,2014,109,700,黑白,上市销售
432,http://www.ituring.com.cn/book/1254,程序员的数学2：概率统计,26,24600,平岡和幸 堀玄(作者), 陈筱烟(译者) ,概率统计 数学 程序员的数学 ,2015/9/15,2015,79,424,黑白,上市销售
568,http://www.ituring.com.cn/book/1210,理解WebKit和Chromium,41,24600,"""朱永盛(作者)",,独立电子书 webkit chromium ,2013/5/24,2013,,,,上市销售
884,http://www.ituring.com.cn/book/1875,RubyonRails教程（原书第4版）,18,24600,MichaelHartl(作者),安道(译者) ,ruby 网站开发 独立电子书 ruby-on-rails ,2016/7/7,2016,,528,,上市销售
223,http://www.ituring.com.cn/book/893,黑客与设计：剖析设计之美的秘密,9,24500,DavidKadavy(作者), 苑永凯(译者) ,用户体验 设计 ,2014/4/3,2014,79,232,彩色,暂时缺货
268,http://www.ituring.com.cn/book/1486,PythonWeb开发：测试驱动方法,19,24500,HarryJ.W.Percival(作者),安道(译者) ,python web开发 测试驱动开发 ,2015/10/10,2015,99,444,黑白,暂时缺货
646,http://www.ituring.com.cn/book/1242,码农&#183;从Python开始（第7期）,10,24500,图灵社区出品(作者),,程序员 码农 ,2013/8/20,2013,0,116,,上市销售
51,http://www.ituring.com.cn/book/1233,代码之髓：编程语言核心概念,18,24400,西尾泰和(作者), 曾一鸣(译者) ,程序设计 ,2014/7/28,2014,45,264,黑白,暂时缺货
179,http://www.ituring.com.cn/book/1633,JavaScript基础教程（第9版）,12,24400,DoriSmith TomNegrino(作者), 陈建瓯 柳靖(译者) ,javascript 程序设计 前端 基础教程 ,2015/3/17,2015,69,404,黑白,上市销售
237,http://www.ituring.com.cn/book/1292,代码本色：用编程模拟自然系统,30,24300,DanielShiffman(作者),周晗彬(译者) ,编程 processing 模拟自然 ai-ebook ,2014/11/28,2014,99,424,黑白,上市销售
370,http://www.ituring.com.cn/book/1106,码农&#183;JavaScript（第2期）,15,24300,图灵社区出品(作者),,程序员 码农 ,2012/10/22,2012,0,121,,上市销售
420,http://www.ituring.com.cn/book/1378,Android安全攻防权威指南,10,24300,JoshuaJ.Drake等(作者), 诸葛建伟  肖梓航  杨坤(译者) ,android 黑客 安全 Android开发 ,2015/4/1,2015,89,394,黑白,上市销售
116,http://www.ituring.com.cn/book/1148,系统化思维导论（25周年纪念版）,12,24200,杰拉尔德?温伯格(作者),王海鹏(译者) ,思维 温伯格 ,2015/1/22,2015,59,260,黑白,上市销售
497,http://www.ituring.com.cn/book/1225,翻译漫谈——怎样翻译更地道,31,24200,余晟(作者),,独立电子书 翻译技巧 ,2013/7/12,2013,,,,上市销售
696,http://www.ituring.com.cn/book/1078,推荐系统,12,24200,DietmarJannach MarkusZanker AlexanderFelfernig GerhardFriedrich(作者), 蒋凡(译者) ,机器学习 数据挖掘 算法 推荐系统 ,2013/6/25,2013,59,244,,上市销售
217,http://www.ituring.com.cn/book/1651,码农&#183;如何成为一位数据科学家（第17期）,5,24100,图灵社区出品(作者),,机器学习 程序员 大数据 码农 Spark 数据科学家 ,2015/3/12,2015,0,175,,上市销售
648,http://www.ituring.com.cn/book/1129,Objective-C基础教程（第2版）,11,24100,ScottKnaster WaqarMalik MarkDalrymple(作者),周庆成(译者) ,objective-c ios编程 ,2013/5/13,2013,59,264,黑白,上市销售
857,http://www.ituring.com.cn/book/1740,我的第一本编程书,12,24000,平山尚(作者), 张沈宇(译者) ,编程 ,2016/7/11,2016,79,488,黑白,上市销售
484,http://www.ituring.com.cn/book/813,cocos2d-x手机游戏开发：跨iOS、Android和沃Phone平台,6,23900,,,android iphone开发 cocos2d-x 游戏 图灵原创 ,2011/12/14,2011,39,204,,暂时缺货
717,http://www.ituring.com.cn/book/1108,C#图解教程（第4版）,14,23400,DanielM.Solis(作者),姚琪琳  苏林  朱晔等(译者) ,.net c# ,2013/6/24,2013,89,540,黑白,上市销售
952,http://www.ituring.com.cn/book/2049,陶哲轩教你学数学,10,23200,陶哲轩(TerenceTao)(作者), 李馨(译者) ,数学 图灵新知 数学之美 数学思维 陶哲轩 ,2017/11/17,2017,39,171,单色,上市销售
165,http://www.ituring.com.cn/book/1395,影响地图：让你的软件产生真正的影响力,16,23100,GojkoAdzic(作者),何勉 李忠利(译者) ,产品经理 持续交付 软件交付 独立电子书 影响地图 ,2014/8/18,2014,,72,双色,上市销售
259,http://www.ituring.com.cn/book/1416,Vim实用技巧,13,23000,DrewNeil(作者), 杨源  车文隆(译者) ,shell 正则表达式 vim 命令行 进程 ,2014/4/1,2014,59,310,黑白,上市销售
927,http://www.ituring.com.cn/book/1912,Python数据分析基础,5,23000,ClintonW.Brownley(作者),陈光欣(译者) ,python 数据分析 ,2017/8/8,2017,69,,黑白,上市销售
248,http://www.ituring.com.cn/book/208,C语言程序设计：现代方法（第2版）,30,22900,K.N.King(作者), 吕秀锋  黄倩(译者) ,C语言 c标准 ,2010/3/11,2010,79,616,,上市销售
855,http://www.ituring.com.cn/book/1926,计算进化史：改变数学的命运,18,22900,吉尔;多维克(作者),劳佳(译者) ,图灵新知 哲学 计算机科学方向 科学史 数学科普 ,2017/3/7,2017,39,216,黑白,上市销售
207,http://www.ituring.com.cn/book/981,社会工程：安全体系中的人性漏洞,17,22800,ChristopherHadnagy(作者),陆道宏 杜娟 邱璟(译者) ,信息安全 社会工程 ,2013/11/25,2013,59,292,黑白,上市销售
123,http://www.ituring.com.cn/book/862,Mahout实战,12,22700,SeanOwen RobinAnil TedDunning EllenFriedman(作者), 王斌 韩冀中  万吉(译者) ,机器学习 Mahout 智能应用 ,2014/3/10,2014,79,340,黑白,上市销售
666,http://www.ituring.com.cn/book/1739,挑战程序设计竞赛2：算法和数据结构,15,22600,渡部有隆(作者), 支鹏浩(译者) ,数据结构 算法 acm 程序设计竞赛 挑战 在线评测 ,2016/9/28,2016,79,415,黑白,上市销售
698,http://www.ituring.com.cn/book/906,神奇的数学：牛津教授给青少年的讲座,15,22500,MarcusDuSautoy(作者),程玺(译者) ,科普 数学 ,2013/1/4,2013,29,280,黑白,上市销售
784,http://www.ituring.com.cn/book/1715,精通Python设计模式,9,22500,SakisKasampalis(作者), 夏永锋(译者) ,python 程序设计 软件开发 模式 ,2016/7/19,2016,45,160,黑白,上市销售
800,http://www.ituring.com.cn/book/1935,码农&#183;经典C++（第26期）,13,22500,,,c++ 测试驱动开发 指针 码农 优质API 打印机 特征选择方法 ,2016/12/21,2016,0,191,,上市销售
